DeltaT,Amplitude
0.37470714,0.008998535395339687
0.14292274000000005,0.009100315025795442
0.64347002,0.009677906630473073
0.36891000000000007,0.009204754491635075
0.07948991999999988,0.009702867083935538
1.6583199599999996,0.009627627804424166
0.24127028000000017,0.009317100432097167
2.10297984,0.009153710552782695
0.09458008000000007,0.01010953408204365
0.17021011999999924,0.009637716561209481
1.3822592800000004,0.01936531498395117
2.039210400000001,0.009623523105595078
1.6024703599999999,0.00942957766020645
1.5770991599999995,0.01941706120014182
0.20960074000000084,0.009301221821562925
2.5991998799999987,0.009915402684864606
0.12729947999999958,0.01921416369147005
0.17919978000000114,0.017976328568508768
0.2985009999999999,0.009718791482242556
0.2892998800000033,0.009631752166830189
0.19240071999999842,0.006057844343074089
1.0485979400000005,0.03708481984054731
0.029101199999999494,0.010482695023619938
0.02459925999999868,0.019059949591855956
0.07330096000000097,0.0093176942451278
0.16809927999999985,0.018909757916379895
0.4703005400000002,0.009447905658140247
0.12319984000000161,0.009581917302530772
0.10780013999999838,0.009021682844878162
0.14319996000000046,0.009657622011338452
0.8431002399999983,0.008762540246674904
0.05639970000000005,0.009209324829380808
0.09320014000000398,0.009251150036232976
1.1088000999999963,0.009737820867999908
1.2022997800000006,0.009020515821906019
0.17260034000000246,0.0094740162123583
0.019798999999999012,0.01861866242116119
0.019100699999999193,0.009729133043053817
0.7916003400000022,0.009240744999677138
0.9551003399999978,0.006854390647302016
0.10199953999999778,0.00936498338492902
0.7544998400000011,0.0093610600252178
0.032799140000001614,0.019254691601139583
1.22320092,0.009499512679139543
0.11599971999999781,0.011138943277707038
0.4699988200000007,0.04692920512897867
0.004201460000000878,0.009695431308136493
0.05860004000000174,0.009998809102999405
0.0031999999999996476,0.009327270566624371
0.00303363,0.00940508213388737
0.006243679999999999,0.009718641774245706
0.004409690000000001,0.009140660994422399
0.01355112,0.009434590699399682
0.007568520000000002,0.009118027299637503
0.00435515999999999,0.009675634633074182
0.0018455000000000069,0.00911811778670931
0.0008605000000000002,0.008554170199056651
0.004931159999999997,0.009425680385116614
0.0038740000000000024,0.009336392347454687
0.00038579999999999864,0.00922313397272903
0.001859659999999999,0.009689839839245247
0.00811742,0.010013331291182445
0.0002436599999999997,0.009620034527331804
0.0014809200000000175,0.009112373642790007
0.002208339999999989,0.009663155878617446
0.001293240000000001,0.00904551675885476
0.0006718200000000035,0.009576739206349771
0.035141099999999995,0.009597793686152422
0.0027741599999999977,0.00913960091719626
0.008647000000000002,0.00960815665061424
0.004571180000000008,0.009101903495037556
0.0014668999999999932,0.010128232146312512
0.0039802200000000065,0.019316831398320106
0.012437819999999974,0.009397744907774584
0.012445140000000021,0.009203025483185794
0.0014399599999999901,0.008713875027337907
0.0017869800000000213,0.009477393751676482
0.006810719999999992,0.009726221508634135
0.0048539599999999905,0.009217287224380435
0.0005349400000000115,0.00957354727314802
0.00047015999999999725,0.008969424971912636
0.002617000000000008,0.009605601575868788
6.169999999999787e-05,0.009514230393955674
0.005791459999999998,0.009041794272285653
0.016441040000000018,0.009606961518983865
0.003509719999999966,0.009218530436441347
0.0014673799999999904,0.018466034533045694
0.002284900000000034,0.019279961448841865
0.029971779999999976,0.00950671311963997
0.004625099999999993,0.009505021941969163
0.0016589600000000426,0.00953919022205102
0.004276139999999956,0.009018688370179367
0.005545940000000027,0.00927939037734586
0.010924919999999921,0.008926869080339543
0.00660582000000004,0.008739045800558034
0.005935320000000022,0.009418321250477283
0.0013487999999999833,0.008919180583989942
0.007529220000000003,0.00961391136334877
0.0012630000000000141,0.009089406284227556
0.00290652,0.00964660103235195
0.0091367,0.009265653513091644
0.01718236,0.009996969758032801
0.04970598,0.00964760367872198
0.04145420000000001,0.009923523462258301
0.05427947999999998,0.009514527075191508
0.00479776000000004,0.009407816986978405
0.022913199999999967,0.00924319980098763
0.010853720000000011,0.009706379879883605
0.009297919999999987,0.009893610492781207
0.0065114000000000005,0.009360565059268224
0.014841999999999994,0.018570759941043527
0.02580101999999998,0.009387931693488928
0.023972099999999996,0.019367141638528533
0.01793652000000001,0.009163694662418682
0.007918239999999965,0.009154222008592025
0.003868940000000043,0.009191681551522514
0.0024060599999999877,0.009132430439435268
0.024465100000000017,0.018334029196952758
0.003764859999999981,0.009094533653814319
0.0008830400000000016,0.009255183874145591
0.0077101600000000214,0.009575186271724281
0.016387540000000034,0.009663816106189499
0.020047379999999948,0.009188835180531823
0.018773760000000028,0.009499722401274346
0.027407999999999988,0.008529074515508871
0.015038359999999973,0.009368360714159304
0.00883368000000001,0.009608467579184682
0.003027879999999983,0.009040768246162793
0.006220139999999985,0.009447073827713889
0.0033411200000000307,0.00921764798823678
0.008493000000000028,0.00993571268865726
0.010202840000000046,0.00944831511281403
0.03083616,0.009818812438434769
0.0036237399999999864,0.00934248993209285
0.005395979999999967,0.009137839396048434
0.0011321600000000487,0.00945125469514779
0.03410595999999999,0.00912587422808068
0.014140179999999947,0.009553521967714146
0.0034560800000000835,0.009587683408179986
0.005869639999999898,0.00912283898789336
0.018809420000000077,0.009033579366919623
0.05456674000000006,0.009918142566710366
0.06959199999999999,0.009499805576516092
