DeltaT,Amplitude
0.02485768,0.008469150282208019
2.56789218,0.009466379527121923
0.7856399599999997,0.009252437628176059
2.3666604800000006,0.03300047782701224
0.7141495399999993,0.009172794664598236
0.05425009999999997,0.01851355686962643
0.4645098800000005,0.008728776123984133
0.35403008000000025,0.009370300048451413
0.002559939999999372,0.00944615923482564
1.1911000400000011,0.008446586584964414
0.5266299399999994,0.008675161055079003
0.8149198599999998,0.008120203232270749
1.2097002200000002,0.00943392102416256
0.7432998599999987,0.009181899170787546
0.34240001999999947,0.009053163090385199
0.8142999600000014,0.009118507913238946
1.97080008,0.008586604173277172
0.00839995999999843,0.008531589761284791
0.9325000400000025,0.00922773662941094
0.09949999999999903,0.009014338212652268
0.07500010000000046,0.00911597617514148
2.8671000200000023,0.018219167043375672
0.2872998399999993,0.008577837031470359
0.38380015999999983,0.01824914215949356
0.3407998600000006,0.00873975696350698
0.8062001599999995,0.018954682255982954
0.43640003999999877,0.0183698335368171
0.26349981999999983,0.008524504240215638
0.022300080000000833,0.00893861799120222
0.26379996000000006,0.01186820557304317
0.7336001799999998,0.05775488779332704
6.540000001109547e-06,0.00853693731605698
0.0032932399999978657,0.009525730597469018
0.00749992000000077,0.009215092596923293
0.00039999999999906777,0.008807276426644696
0.03820018000000047,0.009193998633887758
0.0076998999999986495,0.00863160623835545
0.004199980000002768,0.009366893287270328
0.008700120000000311,0.008629564111862015
0.0010998800000017184,0.009018585183842687
0.00940011999999868,0.00906774568345028
0.010599960000000408,0.009197487080807728
0.008499959999998197,0.008884484074081798
0.02449997999999809,0.009357624149679873
0.021600040000002707,0.008476046674789545
0.046200080000001975,0.009064047544454978
0.05239995999999536,0.009619937744037793
0.007699920000000304,0.008452506594743892
0.08620012000000443,0.009292741619768168
0.019200039999997642,0.018676943610737923
0.031435939999999996,0.008558855525901993
0.04790960000000001,0.009639748412244444
0.37077592,0.1586663017193718
0.0005082999999999616,0.009266757411424078
0.007021100000000002,0.00858869533735677
0.0007831600000000605,0.018241051805199113
0.0003108599999999684,0.008532440859086478
0.00022507999999998862,0.008861995305646169
0.0005878800000000406,0.00895579556118584
0.0007741199999999893,0.008778102677583867
0.008716959999999996,0.00927668867090437
0.0005081200000000008,0.009375618314193061
0.0029559600000000352,0.008986611946901875
0.00044293999999994726,0.00848082368416552
0.0009308800000000228,0.008732283811780036
0.005067219999999983,0.02749497579571499
0.004857900000000026,0.009420079106573033
0.006478879999999965,0.008783041624951632
0.00027695999999999277,0.008459718805937983
0.02781924000000008,0.01880367623416204
0.005599860000000012,0.009726074828124365
5.6859999999936406e-05,0.00897983550306366
0.005331180000000102,0.009169785283847303
0.004861039999999983,0.009366327717804731
0.005263099999999965,0.027374350321351135
0.013936720000000014,0.00890225440423612
0.00813514000000004,0.00865840386349853
0.020825940000000043,0.008219617614858742
0.0006171999999999844,0.008985793346947579
0.008224879999999879,0.009274094876128552
0.007855020000000046,0.009094659259750731
0.0031740199999999996,0.009250346398063797
0.0018849600000000466,0.008561268144772274
0.03172098000000001,0.009623478231796826
0.0006939200000000145,0.008796258320274242
0.0072269599999998935,0.008763996215620002
0.0008501600000000442,0.008698419355241698
0.002470880000000064,0.009168397359099552
0.030763019999999974,0.008519027291541087
0.02141593999999991,0.008665814644238034
0.03032902000000004,0.008893108347948642
0.00347202000000002,0.009331880298414892
0.0029459799999999037,0.008722012558158215
0.001557020000000131,0.009072598222729216
0.0006829399999999097,0.008635658460468635
0.027158160000000042,0.008673391463556977
0.002032979999999962,0.008458662064300274
0.004158839999999997,0.009052049396109976
0.01018920000000001,0.00887009967852841
0.014218940000000013,0.008834338349138129
0.021921120000000002,0.008938821265688464
0.012241979999999993,0.008328962739577358
0.008388760000000002,0.008943225570375104
0.050679100000000005,0.009690763699961398
0.0073979799999999984,0.008695591030608501
0.02283206,0.009685250201558793
0.0043970200000000015,0.008654674180439408
0.006223880000000015,0.008991676840280481
0.048407000000000006,0.008926577299237001
0.053330919999999976,0.009239400863314946
0.05277933999999998,0.012740918475397609
0.034180920000000004,0.018401794869337386
0.0009158400000000011,0.009093273250987572
0.03419690000000003,0.008868200111967149
0.04377323999999999,0.010847088823059972
0.025545859999999976,0.009054328069269606
0.07653314,0.008771848405675652
0.027431800000000117,0.009143766374213982
0.011905719999999897,0.013376965926208169
0.03271420000000003,0.008211226540736584
0.07937203999999998,0.008951576513768125
0.007393040000000073,0.008846548091349354
0.04106107999999997,0.008937219826971009
0.013926940000000054,0.008840435893877022
0.02337709999999993,0.009816118514573934
0.020280920000000036,0.008655490070491665
0.05378511999999991,0.01775781927517717
0.060319800000000035,0.008639957811128321
0.035461940000000025,0.008937725677290516
0.03341514000000001,0.009009152926100336
0.13362999999999992,0.008665882584357241
0.036329980000000095,0.008746937783220518
0.014089919999999978,0.008553634150046254
0.16899008000000015,0.008491609879643772
0.027039899999999895,0.008471735694516551
0.03034011999999997,0.008721151606035997
0.30040997999999997,0.009506555801977106
0.10861001999999997,0.008781431959623671
0.038239940000000194,0.008912068227200238
0.21756013999999935,0.009037439515654316
0.08791010000000066,0.009223991595284003
0.2510098399999996,0.008872678029081269
0.4720599400000003,0.009025052785853327
0.004100179999999565,0.01752858373487294
0.16027986000000016,0.008935575972229621
0.3599000000000001,0.00929739828678778
0.10558005999999986,0.009429628144961868
0.0770799000000002,0.008824915593496312
0.3633300799999999,0.00923859725708966
0.8516188600000001,0.00908765382302717
3.47263098,0.008927278255109234
1.8165200199999996,0.009561541449964184
0.30959000000000003,0.00909760385028954
0.2029100399999999,0.009319142186367362
2.337639919999999,0.008487030788956443
0.06440012000000195,0.009052504986061272
0.28502011999999866,0.01774284025958055
0.025229800000001745,0.009101751437053624
0.574219939999999,0.009001970106605951
0.20342027999999956,0.035846938869023105
0.7940998600000011,0.008544875014161018
0.2389998199999983,0.008574335480492919
0.054800180000000864,0.008986021478575693
1.0442000799999995,0.027306002707497112
1.012499860000002,0.008816360431471238
0.5836001199999981,0.018253046116664555
0.2359000800000004,0.04604180365223081
0.3476999000000003,0.018445814349641456
1.0582999799999993,0.008722005664849241
0.3353001399999993,0.07341514206201936
1.7174997800000007,0.008870206940072511
0.43270000000000053,0.008742209982307732
0.2685001800000002,0.018513733980044633
0.41769999999999996,0.009032375724289176
0.4426998200000014,0.008831246758501325
0.41910007999999976,0.008711291235367768
0.33660008000000374,0.018664833767066263
0.14629983999999396,0.009505282623645216
0.5435001400000026,0.00897091984065053
0.2323998199999977,0.008586937420962623
1.4718999600000018,0.008669164906133578
1.536200000000001,0.008579326708193202
1.1779001399999984,0.00872544235042083
0.3370999600000033,0.008558648068840533
0.8156000599999977,0.0087917979512797
0.2819999200000005,0.008660688181979402
1.2243999800000012,0.008746767374510286
0.0028000999999981957,0.008661332520423469
1.2858999199999985,0.009188323831133554
0.10249999999999915,0.00929659422019253
1.5883001000000014,0.008886875311245882
0.6321998800000017,0.009490013963661325
0.08480026000000151,0.06449497921348543
0.00959981999999826,0.00829357844217733
0.012699859999997898,0.009070850974055378
0.008700140000001966,0.008661276308514387
0.03639992000000092,0.008731384750843355
