DeltaT,Amplitude
0.22691300000000003,0.05453183915944624
0.13462591999999998,0.021117656165605448
1.0109810000000001,0.021158801274118608
0.4445700400000001,0.02102974665852313
1.0574901799999996,0.15725155460172174
0.22775979999999985,0.020688753190678557
0.7634800199999998,0.020833858571419332
0.24665006000000078,0.04571640367314271
0.02353000000000005,0.062110538480713524
1.265139959999999,0.020580891721615893
0.13598020000000055,0.07653327078387187
0.4166797200000003,0.020037861235000096
0.28006009999999915,0.021344181519541473
2.4300999799999996,0.020885947511616185
0.5141500600000004,0.06438762344560515
2.972000000056596e-05,0.020573716781059154
0.102700239999999,0.04089898720084165
0.01242992000000065,0.020505236495256825
0.6011100599999999,0.020742634888434325
0.4512199999999993,0.020350974252382737
0.911999960000001,0.020548454537326725
0.5869000399999997,0.041149551260747166
0.15259995999999987,0.021119787896929414
0.4890000600000004,0.04097317719693695
0.5337000199999995,0.10297184328540668
0.4524999000000012,0.02037918280923086
0.5280000999999981,0.06130374494210942
1.2405000000000008,0.041010462005296434
1.5352999400000016,0.04123557524588682
3.2805999800000016,0.021217549599116002
4.41290004,0.021071234328961068
0.6127000000000002,0.04191816874618449
1.4418999600000006,0.019606126607226684
1.5561000400000005,0.020978552423068633
2.4060999999999986,0.02053469620067254
2.6109999399999957,0.020482288435496498
0.004700100000000873,0.06788002371211241
0.02850000000000108,0.04135164538209618
0.022999939999998276,0.02036303327947805
0.016600040000007255,0.020307806318848973
0.13339998000000008,0.041741897071807386
2.9599999962215406e-06,0.0506836414103142
0.047396979999994926,0.020312373154018126
0.2902000800000053,0.020246401244735368
0.6898999199999949,0.02125965846789246
0.16390006000000312,0.040634618003459085
0.16279992000000476,0.02087650896138428
0.1623999999999981,0.020509607773938246
0.061500039999998535,0.020716341394876422
0.4189999799999953,0.020833421125007332
0.2720000800000051,0.020498540793222584
0.6001590400000001,0.02058032846801568
0.22630635999999993,0.15778909683533118
6.740000000005075e-06,0.022003847348669756
8.540000000056835e-06,0.02096507071747705
0.63376932,0.020944832376680246
0.45444996000000004,0.02039981695197228
1.7926600599999996,0.020777694492618706
0.10573999999999995,0.020140769357312554
2.054690060000001,0.06308171204829799
0.07569143999999906,0.025844238348333194
0.20944853999999946,0.04172306083741568
0.06682994000000075,0.02020824881249942
0.16562001999999953,0.020654495585465865
1.0394600399999998,0.04189881078302283
0.007899960000000483,0.020655001772972966
0.00996080000000088,0.049448286923970075
0.5884492399999992,0.04089043377201811
0.19468001999999984,0.08373396091229984
0.8056199199999998,0.021644319807293203
0.33755004,0.02053260054918418
0.3959299000000005,0.020126711859270726
0.05474006000000031,0.020590985251129
0.3022300799999993,0.0624252048862237
0.46689990000000137,0.021225665226419024
0.03010009999999852,0.04149526481003153
0.020799999999999486,0.06264276253517725
0.036000400000002486,0.14851543550545357
0.0376995599999983,0.020563730249560857
0.07839996000000049,0.020121603301685012
0.01860003999999904,0.021835300477951822
0.1103999800000004,0.020446558812385395
0.1379000399999999,0.04099006160043321
0.35340004000000036,0.020590990647038582
0.46729990000000043,0.021904467097327334
0.5067005800000004,0.045827365800440015
7.419999999314086e-06,0.020631154533219127
0.31979205999999927,0.042338961589246875
0.28829992000000004,0.020370159073643354
0.021300000000000097,0.02021752635973795
0.2072000799999998,0.0620000419754084
1.0940000001014027e-05,0.03111445785085894
0.08308901999999918,0.020362945521184596
0.15749996000000088,0.020839280450300823
0.06500005999999914,0.020780808195024928
2.4744000000000046,0.041485836613583876
0.11120000000000019,0.04029581492155231
0.7901999999999987,0.02106909635202524
0.36729993999999877,0.02071728280733583
1.2746000399999993,0.02028439305778307
0.20899993999999822,0.0191380657254722
0.23380004000000554,0.021026096269838163
1.1259000799999974,0.06251525538077361
0.03809993999999861,0.020483378418933013
