DeltaT,Amplitude
6.853999999999934e-05,0.020839997151530072
0.0019304200000000008,0.044115474245652944
0.016240380000000002,0.04788581451864295
0.03367265999999999,0.042043782840825425
0.01738606000000001,0.028839245708228108
0.015410039999999986,0.04181217763641289
0.03025992000000001,0.041477437642577185
0.08943992,0.021157524852339425
0.004054040000000009,0.020683445202135022
0.030043079999999972,0.049567623655201544
0.0044032400000000305,0.030856886166224336
0.008717659999999988,0.021522258046308865
0.07570805999999997,0.0410689259498634
0.012728960000000011,0.020945019891865858
0.014077939999999955,0.021929393763868016
0.0289991,0.04220056751589276
0.005839000000000039,0.06399597552468075
0.00263494000000003,0.021082372776950044
0.04586401999999995,0.020926856704105955
0.012960960000000021,0.020868719354152687
0.001506979999999991,0.02126937852981128
0.17038002000000008,0.021030923697032168
0.00493606000000002,0.029059345820773082
0.006352020000000014,0.04210994856063336
0.04899491999999994,0.021281850555965313
0.03721508000000007,0.04187845280009472
0.035215919999999956,0.020786135279563675
0.048535019999999984,0.021319814108811858
0.08351306000000003,0.021485112078996713
0.0032600000000000406,0.04501273300710942
0.024069979999999935,0.02714394921291752
0.006659959999999909,0.02104350156663943
0.09912198000000016,0.020915778353314755
0.11543007999999988,0.06294857587324032
0.03786988000000013,0.020770796503517527
0.0021001199999999276,0.02212857507798361
0.00946994000000001,0.021646311915687257
0.07012006000000004,0.04301488660044382
0.04603994,0.021404804270449603
0.01084006000000004,0.041889911774812306
0.0604999799999999,0.021078366878331648
0.023759940000000146,0.0211712861363121
0.07845999999999997,0.021140902235515423
0.1402699999999999,0.0216242454454269
0.16160001999999984,0.021646494987619377
0.2160900600000002,0.021330420102366136
0.32457995999999967,0.021257631118754172
0.15031002000000004,0.02127366004673179
0.09538003999999978,0.06260340185432163
0.004559900000000283,0.021217317049884367
0.18219594,0.02128158888566238
0.62535902,0.02092936038676718
1.7435450999999995,0.1466017078140121
3.2180000000270326e-05,0.020955869373442248
1.6699999999758575e-05,0.02105185226402334
0.0003511000000000486,0.021187813697353026
0.0006698800000002336,0.02158550199610418
0.006380059999999688,0.021034472099759442
0.0591900200000004,0.02104683222350043
0.1022699199999999,0.021399214717405773
0.02834003999999979,0.02145283717369003
0.10315998000000048,0.02139640451703455
0.0043900199999997724,0.020898962626783795
0.08966999999999992,0.02082596606944445
0.018000059999999873,0.021163992380253342
0.05867992000000033,0.021414413236172936
0.0008100199999998559,0.020835047047754705
0.15734004000000024,0.04227547059380743
0.09246993999999997,0.02104279393691616
0.12968007999999998,0.04105060134818396
0.13551997999999976,0.021083898083001724
0.011800000000000033,0.04231373294030426
0.10648000000000035,0.041148511659691564
0.9295399799999995,0.02317512534590016
0.15802996000000036,0.020854955694371614
0.38437009999999994,0.0831051574444588
0.0195198999999997,0.020592125055261222
0.05385008000000013,0.020979904917795552
0.09598993999999994,0.020785362249089875
0.38490999999999964,0.020740277173609153
0.1647299800000006,0.02117955974591664
0.3008700599999994,0.04172997486134983
0.9749300200000004,0.04156211206218198
0.8757899,0.021084624121867276
0.08284008000000043,0.020875407077454812
0.5443099599999996,0.02123498675086844
2.6240700399999994,0.021369631815286637
0.11580000000000013,0.024269535908425205
0.1682001400000015,0.12451118017904655
0.015099839999999531,0.02148142248540521
0.05579997999999975,0.02081531065702558
0.030699979999999627,0.02026994897818769
0.15590004000000057,0.02129204547956921
0.05459999999999887,0.021473120592961352
0.010200060000000732,0.10562691058349158
0.0162999199999998,0.021135345328590353
0.29170006000000015,0.06384930148329883
0.1772999199999994,0.021267943344354293
0.02030000000000065,0.021660047055466564
0.03240039999999844,0.04877960926208206
0.18749970000000005,0.028131660786001118
0.05261932,0.021424949721667214
0.19858549999999997,0.15644780913790354
4.999999999977245e-06,0.025543637918131693
1.23200000000101e-05,0.020563060499079876
0.0009788200000000469,0.020284374160755167
0.00031599999999998296,0.020914444229182722
0.0022809599999999985,0.020719972387881886
0.0005840200000000184,0.021458133197996672
0.0003060599999999969,0.0258679159489721
0.000887960000000021,0.02108655356782604
0.0021739799999999643,0.020873120909306427
0.001319020000000004,0.0208616274098102
0.008307059999999977,0.04062858666541089
0.002549920000000039,0.02080782254796866
0.00976003999999997,0.02072050512823943
0.0070429600000000425,0.020935692097455542
0.012004039999999994,0.021446279485825857
0.004966059999999939,0.06336358690782028
0.006664920000000019,0.020772418755647646
0.0007560000000000344,0.02187728498893818
0.005124340000000005,0.049360260445879364
0.0002776400000000234,0.020671716722744222
0.002646999999999955,0.021227314953650524
0.017918060000000013,0.04125123989445114
0.001770959999999988,0.021210342327176744
0.008393959999999978,0.021138195880900486
5.670000000002062e-05,0.021303428609003496
0.011247359999999984,0.01992899803991
0.0038469999999999893,0.020701065474064168
0.017299980000000048,0.021234789667228166
0.0008349799999999852,0.02091561999128807
0.004144060000000005,0.04123337036655833
0.0021591799999999828,0.0292752745787509
0.00258776000000005,0.02090744749898169
0.00024897999999995424,0.02097682140401057
0.0007540400000000114,0.021594852520723126
0.0029050199999999804,0.021672384947526494
0.0018930400000000125,0.042158554230629905
0.0017149399999999981,0.020928822686127384
0.01633798000000003,0.02097945973106795
0.007889019999999969,0.02123214407268388
0.0011310599999999615,0.041956952106533135
0.003678999999999988,0.04154963761505727
0.025879960000000035,0.0203477173304859
0.007025980000000043,0.02108423371723295
0.007156899999999966,0.03683639230135728
0.0073760999999999965,0.021746879273299942
0.01758206000000001,0.021284213102701868
0.026726940000000032,0.02123524973046002
0.010507999999999962,0.02146446470226908
