DeltaT,Amplitude
0.0012846099999999998,0.012208186032644678
0.011039829999999999,0.011555346735607906
0.021279480000000003,0.0474495670062125
0.027604079999999996,0.011313870598645668
0.011363660000000012,0.011973500915388829
0.0015883000000000008,0.011717140247310909
0.041279979999999994,0.012392510316644133
0.03124504,0.011676070065030436
0.045510980000000006,0.011481574008903315
0.011454119999999984,0.011741188828325352
0.012143900000000013,0.01193910735642794
0.04610601999999997,0.012093811015753152
0.021295019999999998,0.012197807063734552
0.05106198000000001,0.012009876733400959
0.006663999999999948,0.012129570420083923
0.1735099200000001,0.012175315564983429
0.002906080000000033,0.01230326142489978
0.109232,0.012440825189584498
0.01242681999999995,0.0117703007872152
0.04110111999999999,0.01166351410909586
0.07017510000000005,0.011396220719617819
0.06307092000000003,0.012135846975323852
0.042889979999999994,0.01248523661106971
0.12907404,0.012600071540058435
0.09234300000000006,0.011927983497542002
0.035500019999999965,0.011870180478727049
0.010119959999999928,0.011761032598508617
0.08235011999999986,0.011596614908134234
0.011429960000000072,0.011566799122003642
0.11342000000000008,0.02346245812927092
0.05093989999999993,0.011580559260391988
0.07475004000000007,0.011571056467028518
0.017650060000000023,0.011693316865541387
0.016539940000000142,0.011963821884763347
0.055399999999999894,0.012004557726268251
0.08039015999999988,0.011699414839636981
0.08154997999999991,0.024713898876845018
0.14310988000000013,0.01138670123080291
0.17314001999999995,0.011900114803100909
0.0329700199999996,0.011556851010091086
0.3948499600000006,0.012018760340859065
0.07921991999999944,0.012282904455822752
0.30041008000000025,0.011365044303910285
0.11179003999999981,0.024332313395434645
0.09017996000000039,0.011764886444051654
0.17655007999999972,0.02451730157690186
0.1610399,0.011635659137330875
0.07764999999999977,0.01203769395824376
0.12343998000000012,0.011322265210687714
0.024135040000000003,0.013049861682480169
0.12296588,0.01225488949100255
0.17180098,0.012206809230236093
0.35120942000000005,0.15843037499591245
0.0636676599999999,0.01159331020541347
0.21411294000000003,0.011806200836212238
0.016814960000000045,0.01192923457084711
0.2582930200000001,0.011676396468902402
0.22890995999999997,0.01178104797178212
0.43121001999999975,0.011458758398546914
0.5596300600000004,0.011551370877404455
0.6324300599999995,0.024638634794608188
0.09455999999999998,0.012364977583532135
0.13906991999999985,0.018929392261988604
0.64507,0.01135369009407629
0.5585701200000002,0.01175602030710109
0.4605299399999998,0.011526635663473334
0.1844800400000004,0.02356512542078594
0.5652999400000001,0.0115875140179741
0.17786991999999913,0.01199142454378917
0.20362004000000145,0.011753614431335116
0.10426000000000002,0.011625254653481508
0.269129959999999,0.01138127368563833
0.003760060000000287,0.011775234507022473
0.6525499799999999,0.012691150651723295
0.006920159999999953,0.059843969315175695
0.6358997999999998,0.012099921302929813
0.8833501399999992,0.012275015137460618
0.31527988000000207,0.014025118264008972
0.048500019999998756,0.012280398834640627
0.19216998000000096,0.01169886606353828
0.8797300400000001,0.011690461691772576
0.705500139999998,0.10878531450829873
0.12289984000000231,0.011713034704490182
0.8699000999999988,0.024215938117785253
0.3904000199999995,0.02390687267685018
0.24859994000000007,0.014335495767006271
0.40559990000000035,0.01197208325275546
0.4865000800000008,0.012312370580981
0.16990002000000004,0.011964042751476688
0.23829991999999933,0.011748875785099039
1.6957001999999992,0.040610028699115557
0.2878998200000016,0.012411435950097957
0.25689998000000003,0.01116995941639933
0.289699940000002,0.01187934796346963
0.3079000799999996,0.012306104625912122
0.06419999999999959,0.011907139368192458
0.9904000400000008,0.012071998611284015
7.43400000011718e-05,0.012273017678941062
0.557725559999998,0.012145092497056812
0.725946,0.012508169622928974
0.07665005999999996,0.01204049101401103
0.04212897999999998,0.012598761710240039
0.011458960000000018,0.012555659483105134
0.0155111200000001,0.01176234724427106
0.21230492,0.012357680155873988
0.42953002000000007,0.011998639492755061
0.3394299599999999,0.011652519668672664
0.48249001999999974,0.012097339883824745
1.7981200999999993,0.023135808324243303
0.6478099000000013,0.012461642113609525
0.17877001999999909,0.01203017099210023
0.1088103199999999,0.1576773795784813
0.08943970000000068,0.01197781739225869
0.6210699199999992,0.012025785602072745
0.13177018000000107,0.07306096810746548
