DeltaT,Amplitude
0.013996179999999997,0.014092972281709684
0.42077022000000003,0.012919188089785108
0.11481218000000004,0.007717251598412252
0.23906589999999994,0.006273916732656787
0.22296388000000011,0.014337829641991639
0.11599117999999975,0.008460335744516862
0.03785900000000009,0.013653882700704712
0.03891062000000001,0.009492063676093324
0.26373926000000014,0.014580921794597907
0.12616008,0.013459645634353975
0.36391015999999987,0.009028157812148569
0.014259639999999907,0.013859262527957135
0.0026903199999996907,0.011849236381821587
0.3523406800000002,0.00914657458308922
0.012670359999999992,0.008513644890242311
0.09500949999999975,0.00913381706314083
0.22039018000000032,0.00928762914846113
0.13381995999999985,0.009878980642311151
0.027739440000000393,0.013036615720517607
0.23135993999999993,0.0137067983369591
0.08464998000000001,0.014132470426046003
0.25943044000000004,0.009549881118969813
0.06687021999999976,0.010239672945050838
0.026639959999999796,0.009179331691575405
0.25802972000000013,0.008844984790880582
0.0374605400000001,0.009758391234738576
0.69575984,0.009486098608292075
0.028069699999999642,0.009671099353556574
0.25271040000000067,0.008541127312556478
0.05493993999999969,0.008768912266075473
0.5119293599999999,0.005839100125970889
0.15825087999999976,0.006780413715854574
0.17281613999999998,0.009743973811693648
0.15887936000000003,0.007379678768343473
0.04580733999999992,0.009567860785891284
0.2435455600000001,0.00821171589092716
0.12550812,0.01345095303109011
0.42969164000000004,0.054305294693913424
0.15868127999999992,0.00855219216380655
0.1891802600000001,0.008225963596426076
0.44365984,0.01009338984544037
0.042449959999999454,0.00938484267558131
0.33705998000000026,0.013813264071619744
0.09733067999999978,0.00891128202967387
0.07423986000000005,0.009074934475602627
0.06160984000000003,0.009192659599580218
0.3282401800000003,0.007058804726519241
0.22560752000000006,0.13167522715501073
0.3974127599999995,0.009363652138867012
0.01386939999999992,0.005286790659683899
0.2358106000000002,0.00920525029004822
0.34269006000000024,0.007852306937989682
0.25476011999999937,0.007041015996903709
0.47837966000000076,0.008924474338253925
0.11901843999999961,0.02778969075402043
0.06637142000000029,0.009689883941572466
0.1816200600000002,0.009281816140459751
0.17309712,0.012958093267354863
0.0995933,0.0081676308246475
0.03847635999999999,0.008004612500788256
0.1919391600000001,0.00829697510014026
0.3632671799999999,0.013661499265028972
0.03281067999999998,0.009167862647704042
0.014310020000000034,0.00813419605797109
0.20948586000000013,0.00943837811777817
0.06581029999999988,0.005051820048574466
0.053590079999999984,0.01001748029393223
0.13617958000000008,0.009815516553869552
0.037109539999999885,0.013373985870516214
0.20996068,0.009247854562228526
0.01612012000000007,0.009314213411722408
